"n","Perturbation","x0","eta","c","r","Weight","Kappa","Lambda","Empirical_Power","MCSE","Theoretical_Power","Zero_Kappa"
50,"Localized",0.25,0.05,0.5,8,"Uniform",-1.25316985885515e-05,-6.26584929427577e-06,0,0,0.0500000000044974,FALSE
50,"Localized",0.25,0.05,0.5,8,"Central",0.0125846610430436,0.00629233052152178,0.0422,0.00284320804725929,0.0500045354484228,FALSE
50,"Localized",0.25,0.05,0.5,8,"Tail",-0.0205735451293947,-0.0102867725646973,0.0496,0.00307049963361014,0.0500121215308438,FALSE
50,"Localized",0.25,0.05,1,1,"Uniform",-1.25316985885515e-05,-1.25316985885515e-05,0,0,0.0500000000179894,FALSE
50,"Localized",0.25,0.05,1,1,"Central",0.0125846610430436,0.0125846610430436,0.0504,0.00309385972532693,0.0500181419447845,FALSE
50,"Localized",0.25,0.05,1,1,"Tail",-0.0205735451293947,-0.0205735451293947,0.0496,0.00307049963361014,0.0500484872024868,FALSE
50,"Localized",0.25,0.05,1,2,"Uniform",-1.25316985885515e-05,-1.25316985885515e-05,0,0,0.0500000000179894,FALSE
50,"Localized",0.25,0.05,1,2,"Central",0.0125846610430436,0.0125846610430436,0.0564,0.00326248494249399,0.0500181419447845,FALSE
50,"Localized",0.25,0.05,1,2,"Tail",-0.0205735451293947,-0.0205735451293947,0.0484,0.00303504332753257,0.0500484872024868,FALSE
50,"Localized",0.25,0.05,1,3,"Uniform",-1.25316985885515e-05,-1.25316985885515e-05,0,0,0.0500000000179894,FALSE
50,"Localized",0.25,0.05,1,3,"Central",0.0125846610430436,0.0125846610430436,0.0504,0.00309385972532693,0.0500181419447845,FALSE
50,"Localized",0.25,0.05,1,3,"Tail",-0.0205735451293947,-0.0205735451293947,0.0488,0.00304691844328003,0.0500484872024868,FALSE
50,"Localized",0.25,0.05,1,5,"Uniform",-1.25316985885515e-05,-1.25316985885515e-05,0,0,0.0500000000179894,FALSE
50,"Localized",0.25,0.05,1,5,"Central",0.0125846610430436,0.0125846610430436,0.0436,0.00288787257336608,0.0500181419447845,FALSE
50,"Localized",0.25,0.05,1,5,"Tail",-0.0205735451293947,-0.0205735451293947,0.0456,0.00295027591929975,0.0500484872024868,FALSE
50,"Localized",0.25,0.05,1,8,"Uniform",-1.25316985885515e-05,-1.25316985885515e-05,0,0,0.0500000000179894,FALSE
50,"Localized",0.25,0.05,1,8,"Central",0.0125846610430436,0.0125846610430436,0.0516,0.00312849612433834,0.0500181419447845,FALSE
50,"Localized",0.25,0.05,1,8,"Tail",-0.0205735451293947,-0.0205735451293947,0.0442,0.00290676314824583,0.0500484872024868,FALSE
50,"Localized",0.25,0.05,1.5,1,"Uniform",-1.25316985885515e-05,-1.87975478828273e-05,0,0,0.0500000000404762,FALSE
50,"Localized",0.25,0.05,1.5,1,"Central",0.0125846610430436,0.0188769915645653,0.0566,0.00326791799162709,0.0500408199423036,FALSE
50,"Localized",0.25,0.05,1.5,1,"Tail",-0.0205735451293947,-0.030860317694092,0.0462,0.00296868859936505,0.0501091002510909,FALSE
50,"Localized",0.25,0.05,1.5,2,"Uniform",-1.25316985885515e-05,-1.87975478828273e-05,0,0,0.0500000000404762,FALSE
50,"Localized",0.25,0.05,1.5,2,"Central",0.0125846610430436,0.0188769915645653,0.0562,0.00325704037432759,0.0500408199423036,FALSE
50,"Localized",0.25,0.05,1.5,2,"Tail",-0.0205735451293947,-0.030860317694092,0.0454,0.00294410733499986,0.0501091002510909,FALSE
50,"Localized",0.25,0.05,1.5,3,"Uniform",-1.25316985885515e-05,-1.87975478828273e-05,0,0,0.0500000000404762,FALSE
50,"Localized",0.25,0.05,1.5,3,"Central",0.0125846610430436,0.0188769915645653,0.0642,0.00346636293541227,0.0500408199423036,FALSE
50,"Localized",0.25,0.05,1.5,3,"Tail",-0.0205735451293947,-0.030860317694092,0.0522,0.00314563697841947,0.0501091002510909,FALSE
50,"Localized",0.25,0.05,1.5,5,"Uniform",-1.25316985885515e-05,-1.87975478828273e-05,0,0,0.0500000000404762,FALSE
50,"Localized",0.25,0.05,1.5,5,"Central",0.0125846610430436,0.0188769915645653,0.0534,0.00317957355631223,0.0500408199423036,FALSE
50,"Localized",0.25,0.05,1.5,5,"Tail",-0.0205735451293947,-0.030860317694092,0.0416,0.00282380735886852,0.0501091002510909,FALSE
50,"Localized",0.25,0.05,1.5,8,"Uniform",-1.25316985885515e-05,-1.87975478828273e-05,0,0,0.0500000000404762,FALSE
50,"Localized",0.25,0.05,1.5,8,"Central",0.0125846610430436,0.0188769915645653,0.051,0.00311123769583746,0.0500408199423036,FALSE
50,"Localized",0.25,0.05,1.5,8,"Tail",-0.0205735451293947,-0.030860317694092,0.0388,0.00273110087693589,0.0501091002510909,FALSE
50,"Localized",0.25,0.05,2,1,"Uniform",-1.25316985885515e-05,-2.50633971771031e-05,0,0,0.0500000000719575,FALSE
50,"Localized",0.25,0.05,2,1,"Central",0.0125846610430436,0.0251693220860871,0.058,0.00330563155841664,0.0500725701961394,FALSE
50,"Localized",0.25,0.05,2,1,"Tail",-0.0205735451293947,-0.0411470902587893,0.0482,0.00302908435009658,0.0501939660663426,FALSE
50,"Localized",0.25,0.05,2,2,"Uniform",-1.25316985885515e-05,-2.50633971771031e-05,0,0,0.0500000000719575,FALSE
50,"Localized",0.25,0.05,2,2,"Central",0.0125846610430436,0.0251693220860871,0.0598,0.00335332551357604,0.0500725701961394,FALSE
50,"Localized",0.25,0.05,2,2,"Tail",-0.0205735451293947,-0.0411470902587893,0.0526,0.00315699984162179,0.0501939660663426,FALSE
50,"Localized",0.25,0.05,2,3,"Uniform",-1.25316985885515e-05,-2.50633971771031e-05,0,0,0.0500000000719575,FALSE
50,"Localized",0.25,0.05,2,3,"Central",0.0125846610430436,0.0251693220860871,0.06,0.00335857112474933,0.0500725701961394,FALSE
50,"Localized",0.25,0.05,2,3,"Tail",-0.0205735451293947,-0.0411470902587893,0.0478,0.00301712313305241,0.0501939660663426,FALSE
50,"Localized",0.25,0.05,2,5,"Uniform",-1.25316985885515e-05,-2.50633971771031e-05,0,0,0.0500000000719575,FALSE
50,"Localized",0.25,0.05,2,5,"Central",0.0125846610430436,0.0251693220860871,0.0594,0.00334280241713446,0.0500725701961394,FALSE
50,"Localized",0.25,0.05,2,5,"Tail",-0.0205735451293947,-0.0411470902587893,0.0428,0.00286245209566903,0.0501939660663426,FALSE
50,"Localized",0.25,0.05,2,8,"Uniform",-1.25316985885515e-05,-2.50633971771031e-05,0,0,0.0500000000719575,FALSE
50,"Localized",0.25,0.05,2,8,"Central",0.0125846610430436,0.0251693220860871,0.0474,0.00300510365877785,0.0500725701961394,FALSE
50,"Localized",0.25,0.05,2,8,"Tail",-0.0205735451293947,-0.0411470902587893,0.036,0.00263453980801202,0.0501939660663426,FALSE
50,"Localized",0.25,0.1,0.5,1,"Uniform",-2.27124269483238e-05,-1.13562134741619e-05,0,0,0.0500000000147728,FALSE
50,"Localized",0.25,0.1,0.5,1,"Central",0.0165851897439836,0.00829259487199178,0.0478,0.00301712313305241,0.0500078773286388,FALSE
50,"Localized",0.25,0.1,0.5,1,"Tail",-0.0271275085762083,-0.0135637542881041,0.0462,0.00296868859936505,0.05002107470007,FALSE
50,"Localized",0.25,0.1,0.5,2,"Uniform",-2.27124269483238e-05,-1.13562134741619e-05,0,0,0.0500000000147728,FALSE
50,"Localized",0.25,0.1,0.5,2,"Central",0.0165851897439836,0.00829259487199178,0.0524,0.00315132480077824,0.0500078773286388,FALSE
50,"Localized",0.25,0.1,0.5,2,"Tail",-0.0271275085762083,-0.0135637542881041,0.05,0.00308220700148449,0.05002107470007,FALSE
50,"Localized",0.25,0.1,0.5,3,"Uniform",-2.27124269483238e-05,-1.13562134741619e-05,0,0,0.0500000000147728,FALSE
50,"Localized",0.25,0.1,0.5,3,"Central",0.0165851897439836,0.00829259487199178,0.0586,0.00332162731202644,0.0500078773286388,FALSE
50,"Localized",0.25,0.1,0.5,3,"Tail",-0.0271275085762083,-0.0135637542881041,0.0508,0.00310545842026584,0.05002107470007,FALSE
50,"Localized",0.25,0.1,0.5,5,"Uniform",-2.27124269483238e-05,-1.13562134741619e-05,0,0,0.0500000000147728,FALSE
50,"Localized",0.25,0.1,0.5,5,"Central",0.0165851897439836,0.00829259487199178,0.0472,0.00299907185642492,0.0500078773286388,FALSE
50,"Localized",0.25,0.1,0.5,5,"Tail",-0.0271275085762083,-0.0135637542881041,0.0464,0.00297479545515318,0.05002107470007,FALSE
50,"Localized",0.25,0.1,0.5,8,"Uniform",-2.27124269483238e-05,-1.13562134741619e-05,0,0,0.0500000000147728,FALSE
50,"Localized",0.25,0.1,0.5,8,"Central",0.0165851897439836,0.00829259487199178,0.0474,0.00300510365877785,0.0500078773286388,FALSE
50,"Localized",0.25,0.1,0.5,8,"Tail",-0.0271275085762083,-0.0135637542881041,0.046,0.00296256645495084,0.05002107470007,FALSE
50,"Localized",0.25,0.1,1,1,"Uniform",-2.27124269483238e-05,-2.27124269483238e-05,0,0,0.0500000000590913,FALSE
50,"Localized",0.25,0.1,1,1,"Central",0.0165851897439836,0.0165851897439836,0.0588,0.00332693733033852,0.0500315097703187,FALSE
50,"Localized",0.25,0.1,1,1,"Tail",-0.0271275085762083,-0.0271275085762083,0.0502,0.00308804015517933,0.0500843020617354,FALSE
50,"Localized",0.25,0.1,1,2,"Uniform",-2.27124269483238e-05,-2.27124269483238e-05,0,0,0.0500000000590913,FALSE
50,"Localized",0.25,0.1,1,2,"Central",0.0165851897439836,0.0165851897439836,0.0546,0.00321306209090332,0.0500315097703187,FALSE
50,"Localized",0.25,0.1,1,2,"Tail",-0.0271275085762083,-0.0271275085762083,0.0394,0.00275127752144345,0.0500843020617354,FALSE
50,"Localized",0.25,0.1,1,3,"Uniform",-2.27124269483238e-05,-2.27124269483238e-05,0,0,0.0500000000590913,FALSE
50,"Localized",0.25,0.1,1,3,"Central",0.0165851897439836,0.0165851897439836,0.0542,0.00320194815698193,0.0500315097703187,FALSE
50,"Localized",0.25,0.1,1,3,"Tail",-0.0271275085762083,-0.0271275085762083,0.0508,0.00310545842026584,0.0500843020617354,FALSE
50,"Localized",0.25,0.1,1,5,"Uniform",-2.27124269483238e-05,-2.27124269483238e-05,0,0,0.0500000000590913,FALSE
50,"Localized",0.25,0.1,1,5,"Central",0.0165851897439836,0.0165851897439836,0.052,0.00313993630508646,0.0500315097703187,FALSE
50,"Localized",0.25,0.1,1,5,"Tail",-0.0271275085762083,-0.0271275085762083,0.0496,0.00307049963361014,0.0500843020617354,FALSE
50,"Localized",0.25,0.1,1,8,"Uniform",-2.27124269483238e-05,-2.27124269483238e-05,0,0,0.0500000000590913,FALSE
50,"Localized",0.25,0.1,1,8,"Central",0.0165851897439836,0.0165851897439836,0.0492,0.00305873699425106,0.0500315097703187,FALSE
50,"Localized",0.25,0.1,1,8,"Tail",-0.0271275085762083,-0.0271275085762083,0.0392,0.0027445713690848,0.0500843020617354,FALSE
50,"Localized",0.25,0.1,1.5,1,"Uniform",-2.27124269483238e-05,-3.40686404224857e-05,0,0,0.0500000001329553,FALSE
50,"Localized",0.25,0.1,1.5,1,"Central",0.0165851897439836,0.0248777846159753,0.0508,0.00310545842026584,0.0500708986920069,FALSE
50,"Localized",0.25,0.1,1.5,1,"Tail",-0.0271275085762083,-0.0406912628643124,0.0518,0.0031342227106573,0.0501896918631887,FALSE
50,"Localized",0.25,0.1,1.5,2,"Uniform",-2.27124269483238e-05,-3.40686404224857e-05,0,0,0.0500000001329553,FALSE
50,"Localized",0.25,0.1,1.5,2,"Central",0.0165851897439836,0.0248777846159753,0.0564,0.00326248494249399,0.0500708986920069,FALSE
50,"Localized",0.25,0.1,1.5,2,"Tail",-0.0271275085762083,-0.0406912628643124,0.0434,0.00288154264240528,0.0501896918631887,FALSE
50,"Localized",0.25,0.1,1.5,3,"Uniform",-2.27124269483238e-05,-3.40686404224857e-05,0,0,0.0500000001329553,FALSE
50,"Localized",0.25,0.1,1.5,3,"Central",0.0165851897439836,0.0248777846159753,0.0596,0.00334806929438445,0.0500708986920069,FALSE
50,"Localized",0.25,0.1,1.5,3,"Tail",-0.0271275085762083,-0.0406912628643124,0.0462,0.00296868859936505,0.0501896918631887,FALSE
50,"Localized",0.25,0.1,1.5,5,"Uniform",-2.27124269483238e-05,-3.40686404224857e-05,0,0,0.0500000001329553,FALSE
50,"Localized",0.25,0.1,1.5,5,"Central",0.0165851897439836,0.0248777846159753,0.058,0.00330563155841664,0.0500708986920069,FALSE
50,"Localized",0.25,0.1,1.5,5,"Tail",-0.0271275085762083,-0.0406912628643124,0.0372,0.00267642149146953,0.0501896918631887,FALSE
50,"Localized",0.25,0.1,1.5,8,"Uniform",-2.27124269483238e-05,-3.40686404224857e-05,0,0,0.0500000001329553,FALSE
50,"Localized",0.25,0.1,1.5,8,"Central",0.0165851897439836,0.0248777846159753,0.0468,0.00298696367570816,0.0500708986920069,FALSE
50,"Localized",0.25,0.1,1.5,8,"Tail",-0.0271275085762083,-0.0406912628643124,0.0364,0.00264858603787002,0.0501896918631887,FALSE
50,"Localized",0.25,0.1,2,1,"Uniform",-2.27124269483238e-05,-4.54248538966477e-05,0,0,0.050000000236365,FALSE
50,"Localized",0.25,0.1,2,1,"Central",0.0165851897439836,0.0331703794879671,0.0664,0.00352110891623647,0.0501260463709084,FALSE
50,"Localized",0.25,0.1,2,1,"Tail",-0.0271275085762083,-0.0542550171524165,0.0494,0.0030646252625729,0.0503372603808433,FALSE
50,"Localized",0.25,0.1,2,2,"Uniform",-2.27124269483238e-05,-4.54248538966477e-05,0,0,0.050000000236365,FALSE
50,"Localized",0.25,0.1,2,2,"Central",0.0165851897439836,0.0331703794879671,0.0632,0.00344109749934523,0.0501260463709084,FALSE
50,"Localized",0.25,0.1,2,2,"Tail",-0.0271275085762083,-0.0542550171524165,0.0466,0.00298088711627931,0.0503372603808433,FALSE
50,"Localized",0.25,0.1,2,3,"Uniform",-2.27124269483238e-05,-4.54248538966477e-05,0,0,0.050000000236365,FALSE
50,"Localized",0.25,0.1,2,3,"Central",0.0165851897439836,0.0331703794879671,0.0602,0.00336380617753164,0.0501260463709084,FALSE
50,"Localized",0.25,0.1,2,3,"Tail",-0.0271275085762083,-0.0542550171524165,0.0494,0.0030646252625729,0.0503372603808433,FALSE
50,"Localized",0.25,0.1,2,5,"Uniform",-2.27124269483238e-05,-4.54248538966477e-05,0,0,0.050000000236365,FALSE
50,"Localized",0.25,0.1,2,5,"Central",0.0165851897439836,0.0331703794879671,0.0558,0.00324611644892786,0.0501260463709084,FALSE
50,"Localized",0.25,0.1,2,5,"Tail",-0.0271275085762083,-0.0542550171524165,0.0368,0.00266254614983478,0.0503372603808433,FALSE
50,"Localized",0.25,0.1,2,8,"Uniform",-2.27124269483238e-05,-4.54248538966477e-05,0,0,0.050000000236365,FALSE
50,"Localized",0.25,0.1,2,8,"Central",0.0165851897439836,0.0331703794879671,0.0554,0.00323514574633045,0.0501260463709084,FALSE
50,"Localized",0.25,0.1,2,8,"Tail",-0.0271275085762083,-0.0542550171524165,0.0336,0.00254837359898426,0.0503372603808433,FALSE
50,"Localized",0.25,0.2,0.5,1,"Uniform",-2.18959880655235e-05,-1.09479940327618e-05,0,0,0.0500000000137299,FALSE
50,"Localized",0.25,0.2,0.5,1,"Central",0.0282123738839925,0.0141061869419963,0.0468,0.00298696367570816,0.0500227940397899,FALSE
50,"Localized",0.25,0.2,0.5,1,"Tail",-0.0461080498894961,-0.023054024944748,0.0504,0.00309385972532693,0.0500608843498128,FALSE
50,"Localized",0.25,0.2,0.5,2,"Uniform",-2.18959880655235e-05,-1.09479940327618e-05,0,0,0.0500000000137299,FALSE
50,"Localized",0.25,0.2,0.5,2,"Central",0.0282123738839925,0.0141061869419963,0.0448,0.00292550713552369,0.0500227940397899,FALSE
50,"Localized",0.25,0.2,0.5,2,"Tail",-0.0461080498894961,-0.023054024944748,0.049,0.00305283474822991,0.0500608843498128,FALSE
50,"Localized",0.25,0.2,0.5,3,"Uniform",-2.18959880655235e-05,-1.09479940327618e-05,0,0,0.0500000000137299,FALSE
50,"Localized",0.25,0.2,0.5,3,"Central",0.0282123738839925,0.0141061869419963,0.0562,0.00325704037432759,0.0500227940397899,FALSE
50,"Localized",0.25,0.2,0.5,3,"Tail",-0.0461080498894961,-0.023054024944748,0.0482,0.00302908435009658,0.0500608843498128,FALSE
50,"Localized",0.25,0.2,0.5,5,"Uniform",-2.18959880655235e-05,-1.09479940327618e-05,0,0,0.0500000000137299,FALSE
50,"Localized",0.25,0.2,0.5,5,"Central",0.0282123738839925,0.0141061869419963,0.0496,0.00307049963361014,0.0500227940397899,FALSE
50,"Localized",0.25,0.2,0.5,5,"Tail",-0.0461080498894961,-0.023054024944748,0.054,0.00319637294444813,0.0500608843498128,FALSE
50,"Localized",0.25,0.2,0.5,8,"Uniform",-2.18959880655235e-05,-1.09479940327618e-05,0,0,0.0500000000137299,FALSE
50,"Localized",0.25,0.2,0.5,8,"Central",0.0282123738839925,0.0141061869419963,0.046,0.00296256645495084,0.0500227940397899,FALSE
50,"Localized",0.25,0.2,0.5,8,"Tail",-0.0461080498894961,-0.023054024944748,0.0504,0.00309385972532693,0.0500608843498128,FALSE
50,"Localized",0.25,0.2,1,1,"Uniform",-2.18959880655235e-05,-2.18959880655235e-05,0,0,0.0500000000549194,FALSE
50,"Localized",0.25,0.2,1,1,"Central",0.0282123738839925,0.0282123738839925,0.0524,0.00315132480077824,0.0500911799743755,FALSE
50,"Localized",0.25,0.2,1,1,"Tail",-0.0461080498894961,-0.0461080498894961,0.054,0.00319637294444813,0.0502435646024483,FALSE
50,"Localized",0.25,0.2,1,2,"Uniform",-2.18959880655235e-05,-2.18959880655235e-05,0,0,0.0500000000549194,FALSE
50,"Localized",0.25,0.2,1,2,"Central",0.0282123738839925,0.0282123738839925,0.0478,0.00301712313305241,0.0500911799743755,FALSE
50,"Localized",0.25,0.2,1,2,"Tail",-0.0461080498894961,-0.0461080498894961,0.0452,0.00293792307591605,0.0502435646024483,FALSE
50,"Localized",0.25,0.2,1,3,"Uniform",-2.18959880655235e-05,-2.18959880655235e-05,0,0,0.0500000000549194,FALSE
50,"Localized",0.25,0.2,1,3,"Central",0.0282123738839925,0.0282123738839925,0.0546,0.00321306209090332,0.0500911799743755,FALSE
50,"Localized",0.25,0.2,1,3,"Tail",-0.0461080498894961,-0.0461080498894961,0.0484,0.00303504332753257,0.0502435646024483,FALSE
50,"Localized",0.25,0.2,1,5,"Uniform",-2.18959880655235e-05,-2.18959880655235e-05,0,0,0.0500000000549194,FALSE
50,"Localized",0.25,0.2,1,5,"Central",0.0282123738839925,0.0282123738839925,0.0456,0.00295027591929975,0.0500911799743755,FALSE
50,"Localized",0.25,0.2,1,5,"Tail",-0.0461080498894961,-0.0461080498894961,0.0464,0.00297479545515318,0.0502435646024483,FALSE
50,"Localized",0.25,0.2,1,8,"Uniform",-2.18959880655235e-05,-2.18959880655235e-05,0,0,0.0500000000549194,FALSE
50,"Localized",0.25,0.2,1,8,"Central",0.0282123738839925,0.0282123738839925,0.049,0.00305283474822991,0.0500911799743755,FALSE
50,"Localized",0.25,0.2,1,8,"Tail",-0.0461080498894961,-0.0461080498894961,0.0456,0.00295027591929975,0.0502435646024483,FALSE
50,"Localized",0.25,0.2,1.5,1,"Uniform",-2.18959880655235e-05,-3.28439820982853e-05,0,0,0.0500000001235685,FALSE
50,"Localized",0.25,0.2,1.5,1,"Central",0.0282123738839925,0.0423185608259888,0.057,0.00327874976172321,0.0502051692415944,FALSE
50,"Localized",0.25,0.2,1.5,1,"Tail",-0.0461080498894961,-0.0691620748342441,0.0576,0.00329491244193226,0.0505481222187061,FALSE
50,"Localized",0.25,0.2,1.5,2,"Uniform",-2.18959880655235e-05,-3.28439820982853e-05,0,0,0.0500000001235685,FALSE
50,"Localized",0.25,0.2,1.5,2,"Central",0.0282123738839925,0.0423185608259888,0.0552,0.0032296427046966,0.0502051692415944,FALSE
50,"Localized",0.25,0.2,1.5,2,"Tail",-0.0461080498894961,-0.0691620748342441,0.0518,0.0031342227106573,0.0505481222187061,FALSE
50,"Localized",0.25,0.2,1.5,3,"Uniform",-2.18959880655235e-05,-3.28439820982853e-05,0,0,0.0500000001235685,FALSE
50,"Localized",0.25,0.2,1.5,3,"Central",0.0282123738839925,0.0423185608259888,0.0502,0.00308804015517933,0.0502051692415944,FALSE
50,"Localized",0.25,0.2,1.5,3,"Tail",-0.0461080498894961,-0.0691620748342441,0.049,0.00305283474822991,0.0505481222187061,FALSE
50,"Localized",0.25,0.2,1.5,5,"Uniform",-2.18959880655235e-05,-3.28439820982853e-05,0,0,0.0500000001235685,FALSE
50,"Localized",0.25,0.2,1.5,5,"Central",0.0282123738839925,0.0423185608259888,0.0512,0.0031170036894428,0.0502051692415944,FALSE
50,"Localized",0.25,0.2,1.5,5,"Tail",-0.0461080498894961,-0.0691620748342441,0.0436,0.00288787257336608,0.0505481222187061,FALSE
50,"Localized",0.25,0.2,1.5,8,"Uniform",-2.18959880655235e-05,-3.28439820982853e-05,0,0,0.0500000001235685,FALSE
50,"Localized",0.25,0.2,1.5,8,"Central",0.0282123738839925,0.0423185608259888,0.05,0.00308220700148449,0.0502051692415944,FALSE
50,"Localized",0.25,0.2,1.5,8,"Tail",-0.0461080498894961,-0.0691620748342441,0.0388,0.00273110087693589,0.0505481222187061,FALSE
50,"Localized",0.25,0.2,2,1,"Uniform",-2.18959880655235e-05,-4.3791976131047e-05,0,0,0.0500000002196773,FALSE
50,"Localized",0.25,0.2,2,1,"Central",0.0282123738839925,0.0564247477679851,0.0566,0.00326791799162709,0.050364780878478,FALSE
50,"Localized",0.25,0.2,2,1,"Tail",-0.0461080498894961,-0.0922160997789921,0.0554,0.00323514574633045,0.0509746924710218,FALSE
50,"Localized",0.25,0.2,2,2,"Uniform",-2.18959880655235e-05,-4.3791976131047e-05,0,0,0.0500000002196773,FALSE
50,"Localized",0.25,0.2,2,2,"Central",0.0282123738839925,0.0564247477679851,0.0602,0.00336380617753164,0.050364780878478,FALSE
50,"Localized",0.25,0.2,2,2,"Tail",-0.0461080498894961,-0.0922160997789921,0.0488,0.00304691844328003,0.0509746924710218,FALSE
50,"Localized",0.25,0.2,2,3,"Uniform",-2.18959880655235e-05,-4.3791976131047e-05,0,0,0.0500000002196773,FALSE
50,"Localized",0.25,0.2,2,3,"Central",0.0282123738839925,0.0564247477679851,0.049,0.00305283474822991,0.050364780878478,FALSE
50,"Localized",0.25,0.2,2,3,"Tail",-0.0461080498894961,-0.0922160997789921,0.052,0.00313993630508646,0.0509746924710218,FALSE
50,"Localized",0.25,0.2,2,5,"Uniform",-2.18959880655235e-05,-4.3791976131047e-05,0,0,0.0500000002196773,FALSE
50,"Localized",0.25,0.2,2,5,"Central",0.0282123738839925,0.0564247477679851,0.0476,0.00301112072159188,0.050364780878478,FALSE
50,"Localized",0.25,0.2,2,5,"Tail",-0.0461080498894961,-0.0922160997789921,0.0406,0.00279111590586991,0.0509746924710218,FALSE
50,"Localized",0.25,0.2,2,8,"Uniform",-2.18959880655235e-05,-4.3791976131047e-05,0,0,0.0500000002196773,FALSE
50,"Localized",0.25,0.2,2,8,"Central",0.0282123738839925,0.0564247477679851,0.0446,0.00291927525252416,0.050364780878478,FALSE
50,"Localized",0.25,0.2,2,8,"Tail",-0.0461080498894961,-0.0922160997789921,0.0402,0.00277791144567281,0.0509746924710218,FALSE
50,"Localized",0.5,0.05,0.5,1,"Uniform",-1.25318872553162e-05,-6.26594362765812e-06,0,0,0.0500000000044975,FALSE
50,"Localized",0.5,0.05,0.5,1,"Central",0.0554867578687897,0.0277433789343948,0.0424,0.00284963997726029,0.0500881735067002,FALSE
50,"Localized",0.5,0.05,0.5,1,"Tail",-0.0906148658209355,-0.0453074329104678,0.0496,0.00307049963361014,0.0502351783558853,FALSE
50,"Localized",0.5,0.05,0.5,2,"Uniform",-1.25318872553162e-05,-6.26594362765812e-06,0,0,0.0500000000044975,FALSE
50,"Localized",0.5,0.05,0.5,2,"Central",0.0554867578687897,0.0277433789343948,0.0404,0.00278452293939195,0.0500881735067002,FALSE
50,"Localized",0.5,0.05,0.5,2,"Tail",-0.0906148658209355,-0.0453074329104678,0.046,0.00296256645495084,0.0502351783558853,FALSE
50,"Localized",0.5,0.05,0.5,3,"Uniform",-1.25318872553162e-05,-6.26594362765812e-06,0,0,0.0500000000044975,FALSE
